id,filtered_words,features,label_indexed
F039,"[since, total, various, money, wide, begin., size, situation, strategy, southern, usually, chance, page, particular., —, shocking, claims, aliens, surface, internet.]","(262144,[3665,35623,38426,76162,110427,128058,133834,134711,142931,157856,160983,176551,178266,184046,191864,197209,198400,199567,206596,233967],[0.6871770135734415,0.691153161953081,0.691153161953081,0.691153161953081,4.019381523748645,5.117993812416755,4.019381523748645,4.830311739964974,4.137164559405029,3.7316994512968646,4.019381523748645,4.42484663185681,2.958509563063383,4.830311739964974,4.42484663185681,4.830311739964974,0.691153161953081,4.270695952029551,3.8187108282864943,4.270695952029551])",0.0
F225,"[available, movie, mean, participant, imagine, smile., tree, even, probably, agency, feeling., science, western, statement, wrong, concern., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,8359,17132,21161,22373,35623,38426,48651,76162,84644,94043,101641,106445,131709,148921,174966,190787,193711,198400,201440,204971,210223],[0.6871770135734415,5.117993812416755,3.914021008090819,4.019381523748645,4.019381523748645,0.691153161953081,0.691153161953081,4.830311739964974,0.691153161953081,4.137164559405029,4.607168188650764,2.60568818844064,4.137164559405029,4.270695952029551,3.914021008090819,4.270695952029551,4.137164559405029,4.019381523748645,0.691153161953081,4.019381523748645,4.607168188650764,3.8187108282864943])",0.0
F140,"[challenge, fish, never, such., —, shocking, claims, aliens, surface, internet.]","(262144,[3665,31839,35623,38426,76162,113673,178266,189056,198400,213901],[0.6871770135734415,3.914021008090819,0.691153161953081,0.691153161953081,0.691153161953081,4.019381523748645,2.958509563063383,3.914021008090819,0.691153161953081,5.117993812416755])",0.0
F122,"[whose, others, international, child, reason., suddenly, inside, poor, outside, sit., —, shocking, claims, mind, control, surface, internet.]","(262144,[3665,26092,35623,38426,38698,45848,76162,85735,159884,165688,170688,198400,222895,223827,236924,238314,239685],[0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,4.137164559405029,5.523458920524919,0.691153161953081,4.137164559405029,4.42484663185681,2.8154087194227095,2.920769235080536,0.691153161953081,5.117993812416755,4.019381523748645,4.42484663185681,4.830311739964974,4.270695952029551])",0.0
R070,"[baby, parent, bank, republican., interest, parent, brother, section., experts, discuss, ongoing, developments, budget, report.]","(262144,[21996,30600,72462,139030,146390,176996,177466,192742,195055,196975,204877,208190,249411],[9.660623479929948,2.661258039595451,0.6871770135734415,4.019381523748645,4.830311739964974,3.577548771469606,0.691153161953081,0.6832166123573445,2.5530444549552183,0.691153161953081,4.270695952029551,4.607168188650764,4.270695952029551])",1.0
F248,"[hospital, without, nation., somebody, road, political, care, live., —, shocking, claims, celebrity, scandal, surface, internet.]","(262144,[3665,25838,35623,38426,64385,76162,103821,109230,120418,132589,152065,162863,181561,183339,198400],[0.6871770135734415,2.849310271098391,0.691153161953081,0.691153161953081,5.117993812416755,0.691153161953081,4.830311739964974,4.270695952029551,4.42484663185681,5.117993812416755,4.019381523748645,4.270695952029551,2.849310271098391,4.137164559405029,0.691153161953081])",0.0
R016,"[fast, run, building, heart, new, building, head., give, relate, research, to., benefit, sit, life, might, source., experts, discuss, ongoing, developments, technology, breakthrough.]","(262144,[13819,14636,56194,56956,72462,73445,89833,90428,107367,112352,113503,143720,163674,172517,177466,192742,195459,196975,208549,225001,256468],[4.830311739964974,4.270695952029551,3.914021008090819,2.579019941358479,0.6871770135734415,4.830311739964974,3.8187108282864943,8.541391904059102,4.270695952029551,4.42484663185681,4.137164559405029,4.137164559405029,4.607168188650764,4.270695952029551,0.691153161953081,0.6832166123573445,2.7200985396183848,0.691153161953081,3.7316994512968646,5.523458920524919,4.019381523748645])",1.0
R148,"[paper, population, affect, page, debate, wear, write., experts, discuss, ongoing, developments, technology, breakthrough.]","(262144,[27783,56956,59514,72462,102921,110427,134741,153652,157506,177466,192742,195459,196975],[4.270695952029551,2.579019941358479,3.914021008090819,0.6871770135734415,4.830311739964974,4.019381523748645,4.42484663185681,3.914021008090819,4.42484663185681,0.691153161953081,0.6832166123573445,2.7200985396183848,0.691153161953081])",1.0
R142,"[mouth, lawyer, accept, lot., clearly, situation, whose, various., experts, discuss, ongoing, developments, budget, report.]","(262144,[30600,72462,85085,87257,100097,157856,177466,192742,195055,196975,223827,227152,238168,258526],[2.661258039595451,0.6871770135734415,3.6516567436233283,4.137164559405029,4.270695952029551,3.7316994512968646,0.691153161953081,0.6832166123573445,2.5530444549552183,0.691153161953081,4.019381523748645,4.830311739964974,5.523458920524919,4.019381523748645])",1.0
F141,"[common, report, certain, past., grow, remain, reduce, hotel., far, red, write, one, help, up., view, short, leg, plan., —, shocking, claims, miracle, drug, surface, internet.]","(262144,[3665,10564,21823,35623,38426,63109,73241,76162,81662,88813,105244,120594,131016,140636,143000,146341,165678,166319,177265,198400,202287,205460,239859,246556,253860],[0.6871770135734415,4.019381523748645,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,0.691153161953081,4.019381523748645,4.42484663185681,5.117993812416755,3.7316994512968646,3.125563647726549,4.607168188650764,4.830311739964974,4.019381523748645,3.914021008090819,4.019381523748645,4.607168188650764,0.691153161953081,5.117993812416755,2.849310271098391,4.270695952029551,4.607168188650764,4.607168188650764])",0.0
R076,"[teach, meet, clear, table, far., mean, inside, former, hand, expert, side, probably, girl., experts, discuss, ongoing, developments, technology, breakthrough.]","(262144,[2325,38698,39498,56956,62400,72462,94635,94714,114395,131709,148921,153524,170555,177466,192742,195459,196975,232367,247026],[4.137164559405029,4.137164559405029,3.8187108282864943,2.579019941358479,4.137164559405029,0.6871770135734415,5.117993812416755,5.523458920524919,4.137164559405029,4.270695952029551,3.914021008090819,3.914021008090819,4.270695952029551,0.691153161953081,0.6832166123573445,2.7200985396183848,0.691153161953081,4.019381523748645,3.6516567436233283])",1.0
R180,"[everyone, deep, including, state, bring, level., teach, cause, beautiful., finish, raise, section., experts, discuss, ongoing, developments, budget, report.]","(262144,[30600,37101,39498,69650,72462,77772,87623,92032,105938,177466,184774,192742,193222,195055,196975,204877,211457,230689],[2.661258039595451,4.270695952029551,3.8187108282864943,3.914021008090819,0.6871770135734415,3.914021008090819,4.42484663185681,4.607168188650764,4.607168188650764,0.691153161953081,4.137164559405029,0.6832166123573445,4.607168188650764,2.5530444549552183,0.691153161953081,4.270695952029551,5.117993812416755,4.830311739964974])",1.0
F126,"[believe, glass, senior, maintain., oil, happen, strategy, report., —, shocking, claims, aliens, surface, internet.]","(262144,[3665,15755,30600,35623,38426,73171,74096,76162,101796,134992,142931,178266,198400,225157],[0.6871770135734415,4.830311739964974,2.661258039595451,0.691153161953081,0.691153161953081,4.270695952029551,4.42484663185681,0.691153161953081,4.607168188650764,4.270695952029551,4.137164559405029,2.958509563063383,0.691153161953081,4.270695952029551])",0.0
R134,"[lead, much, black, personal, center., side, anything, song, debate, bag, hot., bring, change, little, view., experts, discuss, ongoing, developments, economic, growth.]","(262144,[2325,17734,46879,67288,72462,76764,90058,107810,115124,115587,132543,140466,153652,154828,177466,185228,192742,196975,223059,230689,242022],[4.137164559405029,4.607168188650764,5.117993812416755,2.7200985396183848,0.6871770135734415,4.137164559405029,2.920769235080536,4.270695952029551,4.607168188650764,3.8187108282864943,4.270695952029551,4.830311739964974,3.914021008090819,4.137164559405029,0.691153161953081,3.8187108282864943,0.6832166123573445,0.691153161953081,3.8187108282864943,4.830311739964974,4.019381523748645])",1.0
F132,"[throughout, door, already, wall, social, well, that., north, skill, garden., —, shocking, claims, mind, control, surface, internet.]","(262144,[2306,3665,35623,38308,38426,38668,51218,68716,71895,76162,137448,165688,170688,171040,186925,198400,233903],[4.270695952029551,0.6871770135734415,0.691153161953081,3.7316994512968646,0.691153161953081,5.117993812416755,4.607168188650764,4.42484663185681,4.42484663185681,0.691153161953081,4.830311739964974,2.8154087194227095,2.920769235080536,4.607168188650764,4.42484663185681,0.691153161953081,4.270695952029551])",0.0
F230,"[camera, change, stop, level, unit, catch., eye, teach, plant, central, market., production, everything, nearly, impact, be., easy, join, window, sit, act., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3665,6034,25491,32817,34381,35623,38426,39498,43583,52306,56194,72018,76162,84738,96984,123940,141792,166372,171953,179812,198400,202268,203450,223059,229979,231213,235240,260940],[0.6871770135734415,4.019381523748645,4.137164559405029,4.019381523748645,5.117993812416755,0.691153161953081,0.691153161953081,3.8187108282864943,3.577548771469606,2.7508701982851385,3.914021008090819,5.117993812416755,0.691153161953081,4.42484663185681,4.42484663185681,4.137164559405029,4.42484663185681,2.7508701982851385,5.117993812416755,4.607168188650764,0.691153161953081,4.830311739964974,5.117993812416755,3.8187108282864943,4.137164559405029,4.137164559405029,4.607168188650764,4.019381523748645])",0.0
F243,"[always, dog, tough, sea, modern, take, close, audience., nature, measure, thought, spring, policy., short, large, area, push, improve, above., fund, thus, hit, owner., —, shocking, claims, aliens, surface, internet.]","(262144,[3665,34614,35623,38426,54556,55639,67009,76162,79779,81662,114972,122832,134392,136842,142343,145697,148528,163449,178266,189996,197113,198400,205687,212368,216308,220270,224635,237210,258654],[0.6871770135734415,4.607168188650764,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551,4.137164559405029,0.691153161953081,3.8187108282864943,4.019381523748645,4.42484663185681,2.8154087194227095,4.137164559405029,5.117993812416755,3.914021008090819,4.019381523748645,4.42484663185681,3.914021008090819,2.958509563063383,4.270695952029551,4.42484663185681,0.691153161953081,4.137164559405029,4.270695952029551,4.019381523748645,4.270695952029551,4.137164559405029,3.914021008090819,4.42484663185681])",0.0
R191,"[federal, someone, crime, nearly, size, shoulder, million., possible, together., eight, away, themselves., experts, discuss, ongoing, developments, budget, report.]","(262144,[6034,9129,27129,30600,32876,33803,72462,139378,148039,176260,177466,191864,192742,195055,196975,210525,211529,227860],[4.019381523748645,4.137164559405029,4.607168188650764,2.661258039595451,5.117993812416755,3.914021008090819,0.6871770135734415,4.270695952029551,4.607168188650764,4.607168188650764,0.691153161953081,4.42484663185681,0.6832166123573445,2.5530444549552183,0.691153161953081,4.830311739964974,4.137164559405029,4.270695952029551])",1.0
R130,"[human, opportunity, worker, energy, ok, opportunity, artist., policy, religious, policy, town, teacher, those., experts, discuss, ongoing, developments, public, health.]","(262144,[30539,47577,53140,72462,84029,93444,99179,109955,134303,174506,177466,192742,196975,198197,207150,234128,242661],[3.125563647726549,5.523458920524919,4.607168188650764,0.6871770135734415,5.117993812416755,4.137164559405029,4.607168188650764,4.270695952029551,4.42484663185681,3.0385522707369192,0.691153161953081,0.6832166123573445,0.691153161953081,4.270695952029551,7.637421656572989,8.84969326371362,4.270695952029551])",1.0
F081,"[white, base, yeah, imagine, condition, factor, agency., information, technology, speak, onto, sense, cell., security, federal, heart, space, trip, realize., —, shocking, claims, mind, control, surface, internet.]","(262144,[3665,22373,35623,38426,38574,45252,56956,56998,75571,76162,80431,82065,84640,90715,112352,147164,165688,170688,194186,195421,198400,201511,203193,211529,216869,260006],[0.6871770135734415,4.019381523748645,0.691153161953081,0.691153161953081,5.117993812416755,3.914021008090819,2.579019941358479,4.830311739964974,4.270695952029551,0.691153161953081,4.607168188650764,4.607168188650764,3.8187108282864943,4.830311739964974,4.42484663185681,4.019381523748645,2.8154087194227095,2.920769235080536,4.270695952029551,4.019381523748645,0.691153161953081,4.137164559405029,4.270695952029551,4.137164559405029,5.117993812416755,4.830311739964974])",0.0
R209,"[without, structure, court, receive, get, grow, back., tax, third, available, former., experts, discuss, ongoing, developments, technology, breakthrough.]","(262144,[31064,56956,72462,127310,168211,172196,177466,183339,184523,192742,195459,196975,204971,243673,252722,253860,253913],[4.019381523748645,2.579019941358479,0.6871770135734415,4.607168188650764,4.137164559405029,4.42484663185681,0.691153161953081,4.137164559405029,4.137164559405029,0.6832166123573445,2.7200985396183848,0.691153161953081,4.607168188650764,5.117993812416755,4.42484663185681,4.607168188650764,3.914021008090819])",1.0
